RuleId,RootId,PrevId,SysID,RuleCode,StockExchangeId,DisclosureLevelId,RepEntityId,EntityId,RuleBasisId,RuleTypeId,RuleCategoryId,RuleNumeratorTypeId,TriggerRate,TriggerMin,TriggerMax,MinLong,MinCap,RateNumerator,RateDenominator,IndustryGroupId,SpecialConditionId,TransactionalReportFlag,Remark,RuleStateId,ApprovedDate,LastRejectedDT,LastRejectedBy,ReviewComment,EffectiveDate,Active,CreatedDT,CreatedBy,ModifiedDT,ModifiedBy,CountryCode,UploadRuleFileId
,,,IT005,ITSSD005,,1,1,,9,22,1,1,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT006,ITSSD006,,1,1,,9,22,1,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT007,ITSSD007,,1,1,,9,22,1,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT008,ITSSD008,,1,1,,9,22,1,1,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT009,ITSSD009,,1,1,,9,22,1,1,0.3000,0.2500,0.5000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0010,ITSSD010,,1,1,,9,22,1,1,0.5000,0.3000,0.6660,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0011,ITSSD011,,1,1,,9,22,1,1,0.6660,0.5000,1.0000,,,66.6,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0012,ITSSD012,,1,1,,9,51,1,1,0.0500,0.0000,0.0500,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0013,ITSSD013,,1,1,,9,1,1,2,0.0300,0.0300,1.0000,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0014,ITSSD014,,1,1,,9,22,1,2,0.0500,0.0300,0.1000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0015,ITSSD015,,1,1,,9,22,1,2,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0016,ITSSD016,,1,1,,9,22,1,2,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0017,ITSSD017,,1,1,,9,22,1,2,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0018,ITSSD018,,1,1,,9,22,1,2,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0019,ITSSD019,,1,1,,9,22,1,2,0.3000,0.2500,0.5000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0020,ITSSD020,,1,1,,9,22,1,2,0.5000,0.3000,0.6660,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0021,ITSSD021,,1,1,,9,22,1,2,0.6660,0.5000,0.9000,,,66.6,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0022,ITSSD022,,1,1,,9,22,1,2,0.9000,0.6660,1.0000,,,90,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0023,ITSSD023,,1,1,,9,51,1,2,0.0300,0.0000,0.0300,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0024,ITSSD024,,1,1,,9,1,1,3,0.0500,0.0500,1.0000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0025,ITSSD025,,1,1,,9,22,1,3,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0026,ITSSD026,,1,1,,9,22,1,3,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0027,ITSSD027,,1,1,,9,22,1,3,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0028,ITSSD028,,1,1,,9,22,1,3,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0029,ITSSD029,,1,1,,9,22,1,3,0.3000,0.2500,0.5000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0030,ITSSD030,,1,1,,9,22,1,3,0.5000,0.3000,0.6660,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0031,ITSSD031,,1,1,,9,22,1,3,0.6660,0.5000,1.0000,,,66.6,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0032,ITSSD032,,1,1,,9,51,1,3,0.0500,0.0000,0.0500,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0033,ITSSN001,,2,1,,1,1,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0034,ITSSN002,,2,1,,1,21,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0035,ITSSN003,,2,1,,1,51,4,1,0.0010,0.0000,0.0010,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0036,ITSSN004,,2,1,,1,1,4,1,0.0050,0.0050,1.0000,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0037,ITSSN005,,2,1,,1,21,4,1,0.0010,0.0050,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,IT0038,ITSSN006,,2,1,,1,51,4,1,0.0050,0.0000,0.0050,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,IT,
,,,JP001,JPSSD001,,1,1,,1,1,1,1,0.0500,0.0500,1.0000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP002,JPSSD002,,1,1,,1,21,1,1,0.0100,0.0500,1.0000,,,1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP003,JPSSD003,,1,1,,1,52,1,1,0.0100,0.0000,0.0500,,,1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP004,JPSSN001,,2,1,,3,1,4,1,0.0020,0.0020,1.0000,,,0.2,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP005,JPSSN002,,2,1,,3,24,4,1,0.0010,0.0020,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP006,JPSSN003,,2,1,,3,51,4,1,0.0020,0.0000,0.0020,,,0.2,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP007,JPSSN004,,2,1,,3,1,4,1,0.0050,0.0050,1.0000,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP008,JPSSN005,,2,1,,3,24,4,1,0.0010,0.0050,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,JP009,JPSSN006,,2,1,,3,51,4,1,0.0050,0.0000,0.0050,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,JP,
,,,NL001,NLSSD001,,1,1,,1,1,1,1,0.0300,0.0300,1.0000,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL002,NLSSD002,,1,1,,1,22,1,1,0.1000,0.0300,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL003,NLSSD003,,1,1,,1,22,1,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL004,NLSSD004,,1,1,,1,22,1,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL005,NLSSD005,,1,1,,1,22,1,1,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL006,NLSSD006,,1,1,,1,22,1,1,0.3000,0.2500,0.4000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL007,NLSSD007,,1,1,,1,22,1,1,0.4000,0.3000,0.5000,,,40,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL008,NLSSD008,,1,1,,1,22,1,1,0.5000,0.4000,0.6000,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL009,NLSSD009,,1,1,,1,22,1,1,0.6000,0.5000,0.7500,,,60,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0010,NLSSD010,,1,1,,1,22,1,1,0.7500,0.6000,0.9500,,,75,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0011,NLSSD011,,1,1,,1,22,1,1,0.9500,0.7500,1.0000,,,95,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0012,NLSSD012,,1,1,,1,51,1,1,0.0300,0.0000,0.0300,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0013,NLSSD013,,1,1,,9,1,1,1,0.0300,0.0300,1.0000,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0014,NLSSD014,,1,1,,9,22,1,1,0.1000,0.0300,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0015,NLSSD015,,1,1,,9,22,1,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0016,NLSSD016,,1,1,,9,22,1,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0017,NLSSD017,,1,1,,9,22,1,1,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0018,NLSSD018,,1,1,,9,22,1,1,0.3000,0.2500,0.4000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0019,NLSSD019,,1,1,,9,22,1,1,0.4000,0.3000,0.5000,,,40,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0020,NLSSD020,,1,1,,9,22,1,1,0.5000,0.4000,0.6000,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0021,NLSSD021,,1,1,,9,22,1,1,0.6000,0.5000,0.7500,,,60,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0022,NLSSD022,,1,1,,9,22,1,1,0.7500,0.6000,0.9500,,,75,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0023,NLSSD023,,1,1,,9,22,1,1,0.9500,0.7500,1.0000,,,95,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0024,NLSSD024,,1,1,,9,51,1,1,0.0300,0.0000,0.0300,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0025,NLSSD025,,1,1,,1,22,1,1,0.0500,0.0300,0.1000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0026,NLSSD026,,1,1,,9,22,1,1,0.0500,0.0300,0.1000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0027,NLSSG001,,1,1,,1,1,3,1,0.0300,0.0300,1.0000,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0028,NLSSG002,,1,1,,1,22,3,1,0.0300,0.0300,0.0500,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0029,NLSSG003,,1,1,,1,22,3,1,0.0500,0.0300,0.1000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0030,NLSSG004,,1,1,,1,22,3,1,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0031,NLSSG005,,1,1,,1,22,3,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0032,NLSSG006,,1,1,,1,22,3,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0033,NLSSG007,,1,1,,1,22,3,1,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0034,NLSSG008,,1,1,,1,22,3,1,0.3000,0.2500,0.4000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0035,NLSSG009,,1,1,,1,22,3,1,0.4000,0.3000,0.5000,,,40,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0036,NLSSG010,,1,1,,1,22,3,1,0.5000,0.4000,0.6000,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0037,NLSSG011,,1,1,,1,22,3,1,0.6000,0.5000,0.7500,,,60,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0038,NLSSG012,,1,1,,1,22,3,1,0.7500,0.6000,0.9500,,,75,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0039,NLSSG013,,1,1,,1,22,3,1,0.9500,0.7500,1.0000,,,95,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0040,NLSSG014,,1,1,,1,51,3,1,0.0300,0.0000,0.0300,,,3,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0041,NLSSN001,,2,1,,1,1,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0042,NLSSN002,,2,1,,1,21,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0043,NLSSN003,,2,1,,1,51,4,1,0.0010,0.0000,0.0010,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0044,NLSSN004,,2,1,,1,1,4,1,0.0050,0.0050,1.0000,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0045,NLSSN005,,2,1,,1,21,4,1,0.0010,0.0050,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NL0046,NLSSN006,,2,1,,1,51,4,1,0.0050,0.0000,0.0050,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NL,
,,,NO001,NOSSD001,,1,1,,1,1,1,1,0.0500,0.0500,1.0000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO002,NOSSD002,,1,1,,1,22,1,1,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO003,NOSSD003,,1,1,,1,22,1,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO004,NOSSD004,,1,1,,1,22,1,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO005,NOSSD005,,1,1,,1,22,1,1,0.2500,0.2000,0.3333,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO006,NOSSD006,,1,1,,1,22,1,1,0.3333,0.2500,0.5000,,,1,3,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO007,NOSSD007,,1,1,,1,22,1,1,0.5000,0.3333,0.6666,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO008,NOSSD008,,1,1,,1,22,1,1,0.6666,0.5000,0.9000,,,2,3,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO009,NOSSD009,,1,1,,1,22,1,1,0.9000,0.6666,1.0000,,,90,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0010,NOSSD010,,1,1,,1,51,1,1,0.0500,0.0000,0.0500,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0011,NOSSD011,,1,1,,9,1,1,1,0.0500,0.0500,1.0000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0012,NOSSD012,,1,1,,9,22,1,1,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0013,NOSSD013,,1,1,,9,22,1,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0014,NOSSD014,,1,1,,9,22,1,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0015,NOSSD015,,1,1,,9,22,1,1,0.2500,0.2000,0.3333,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0016,NOSSD016,,1,1,,9,22,1,1,0.3333,0.2500,0.5000,,,1,3,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0017,NOSSD017,,1,1,,9,22,1,1,0.5000,0.3333,0.6666,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0018,NOSSD018,,1,1,,9,22,1,1,0.6666,0.5000,0.9000,,,2,3,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0019,NOSSD019,,1,1,,9,22,1,1,0.9000,0.6666,1.0000,,,90,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0020,NOSSD020,,1,1,,9,51,1,1,0.0500,0.0000,0.0500,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0021,NOSSN001,,2,1,,1,1,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2023-07-03 15:52:00,,,,2023-07-03 15:52:00,1,,,,,NO,
,,,NO0022,NOSSN002,,2,1,,1,21,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2023-07-03 15:52:00,,,,2023-07-03 15:52:00,1,,,,,NO,
,,,NO0023,NOSSN003,,2,1,,1,51,4,1,0.0010,0.0000,0.0010,,,0.1,100,0,0,0,0,1,2023-07-03 15:52:00,,,,2023-07-03 15:52:00,1,,,,,NO,
,,,NO0024,NOSSN004,,2,1,,1,1,4,1,0.0050,0.0050,1.0000,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0025,NOSSN005,,2,1,,1,21,4,1,0.0010,0.0050,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,NO0026,NOSSN006,,2,1,,1,51,4,1,0.0050,0.0000,0.0050,,,0.5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,NO,
,,,SE001,SESSD001,,1,1,,1,1,1,1,0.0500,0.0500,1.0000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE002,SESSD002,,1,1,,1,22,1,1,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE003,SESSD003,,1,1,,1,22,1,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE004,SESSD004,,1,1,,1,22,1,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE005,SESSD005,,1,1,,1,22,1,1,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE006,SESSD006,,1,1,,1,22,1,1,0.3000,0.2500,0.5000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE007,SESSD007,,1,1,,1,22,1,1,0.5000,0.3000,0.6666,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE008,SESSD008,,1,1,,1,22,1,1,0.6666,0.5000,0.9000,,,2,3,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE009,SESSD009,,1,1,,1,22,1,1,0.9000,0.6666,1.0000,,,90,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0010,SESSD010,,1,1,,1,51,1,1,0.0500,0.0000,0.0500,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0011,SESSD011,,1,1,,9,1,1,1,0.0500,0.0500,1.0000,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0012,SESSD012,,1,1,,9,22,1,1,0.1000,0.0500,0.1500,,,10,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0013,SESSD013,,1,1,,9,22,1,1,0.1500,0.1000,0.2000,,,15,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0014,SESSD014,,1,1,,9,22,1,1,0.2000,0.1500,0.2500,,,20,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0015,SESSD015,,1,1,,9,22,1,1,0.2500,0.2000,0.3000,,,25,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0016,SESSD016,,1,1,,9,22,1,1,0.3000,0.2500,0.5000,,,30,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0017,SESSD017,,1,1,,9,22,1,1,0.5000,0.3000,0.6666,,,50,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0018,SESSD018,,1,1,,9,22,1,1,0.6666,0.5000,0.9000,,,2,3,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0019,SESSD019,,1,1,,9,22,1,1,0.9000,0.6666,1.0000,,,90,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0020,SESSD020,,1,1,,9,51,1,1,0.0500,0.0000,0.0500,,,5,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0021,SESSN001,,2,1,,1,1,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0022,SESSN002,,2,1,,1,21,4,1,0.0010,0.0010,1.0000,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
,,,SE0023,SESSN003,,2,1,,1,51,4,1,0.0010,0.0000,0.0010,,,0.1,100,0,0,0,0,1,2019-11-12 15:52:00,,,,2019-11-12 15:52:00,1,,,,,SE,
